session_id,agent_id,name,type,status,progress,output,created_at,updated_at
JIR-1753268064583-ynkwtwn4,10,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Field Comparison Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T10:54:24.632Z,2025-07-23T10:54:55.322Z
JIR-1753268064583-ynkwtwn4,11,Mismatch Detection Agent,mismatch_detection,completed,100,"{""agent_name"":""Mismatch Detection Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Mismatch Detection Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T10:54:24.669Z,2025-07-23T10:55:00.542Z
JIR-1753268064583-ynkwtwn4,12,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Mismatch Summary Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T10:54:24.694Z,2025-07-23T10:55:05.725Z
JIR-1753268064583-ynkwtwn4,13,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Sanctions Check Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T10:54:24.712Z,2025-07-23T10:55:10.946Z
JIR-1753268064583-ynkwtwn4,14,Risk Assessment Agent,risk_assessment,completed,100,"{""agent_name"":""Risk Assessment Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Risk Assessment Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T10:54:24.723Z,2025-07-23T10:55:16.139Z
JIR-1753268064583-ynkwtwn4,15,Policy Integration Agent,policy_integration,completed,100,"{""agent_name"":""Policy Integration Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Policy Integration Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T10:54:24.737Z,2025-07-23T10:55:21.356Z
JIR-1753268064583-ynkwtwn4,16,Final Decision Agent,final_decision,completed,100,"{""agent_name"":""Final Decision Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Final Decision Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T10:54:24.751Z,2025-07-23T10:55:26.560Z
JIR-1753268230100-4kivvr11,17,Data Extraction Agent,data_extraction,pending,0,{},2025-07-23T10:57:10.115Z,2025-07-23T10:57:10.115Z
JIR-1753268230100-4kivvr11,18,Field Comparison Agent,field_comparison,pending,0,{},2025-07-23T10:57:10.131Z,2025-07-23T10:57:10.131Z
JIR-1753268230100-4kivvr11,19,Mismatch Detection Agent,mismatch_detection,pending,0,{},2025-07-23T10:57:10.215Z,2025-07-23T10:57:10.215Z
JIR-1753268230100-4kivvr11,20,Mismatch Summary Agent,mismatch_summary,pending,0,{},2025-07-23T10:57:10.230Z,2025-07-23T10:57:10.230Z
JIR-1753268230100-4kivvr11,21,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-23T10:57:10.244Z,2025-07-23T10:57:10.244Z
JIR-1753268230100-4kivvr11,22,Risk Assessment Agent,risk_assessment,pending,0,{},2025-07-23T10:57:10.259Z,2025-07-23T10:57:10.259Z
JIR-1753268230100-4kivvr11,23,Policy Integration Agent,policy_integration,pending,0,{},2025-07-23T10:57:10.275Z,2025-07-23T10:57:10.275Z
JIR-1753268230100-4kivvr11,24,Final Decision Agent,final_decision,pending,0,{},2025-07-23T10:57:10.288Z,2025-07-23T10:57:10.288Z
JIR-1753268297381-bjohqf3h,1,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Data Extraction Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T10:58:17.395Z,2025-07-23T10:58:24.734Z
JIR-1753268297381-bjohqf3h,2,Field Comparison Agent,field_comparison,pending,0,{},2025-07-23T10:58:17.440Z,2025-07-23T10:58:17.440Z
JIR-1753268297381-bjohqf3h,3,Mismatch Detection Agent,mismatch_detection,pending,0,{},2025-07-23T10:58:17.468Z,2025-07-23T10:58:17.468Z
JIR-1753268297381-bjohqf3h,4,Mismatch Summary Agent,mismatch_summary,pending,0,{},2025-07-23T10:58:17.490Z,2025-07-23T10:58:17.490Z
JIR-1753268297381-bjohqf3h,5,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-23T10:58:17.513Z,2025-07-23T10:58:17.513Z
JIR-1753268297381-bjohqf3h,6,Risk Assessment Agent,risk_assessment,pending,0,{},2025-07-23T10:58:17.530Z,2025-07-23T10:58:17.530Z
JIR-1753268297381-bjohqf3h,7,Policy Integration Agent,policy_integration,pending,0,{},2025-07-23T10:58:17.541Z,2025-07-23T10:58:17.541Z
JIR-1753268297381-bjohqf3h,8,Final Decision Agent,final_decision,pending,0,{},2025-07-23T10:58:17.553Z,2025-07-23T10:58:17.553Z
JIR-1753268520571-any9vg9r,1,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Data Extraction Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:02:00.581Z,2025-07-23T11:02:07.983Z
JIR-1753268520571-any9vg9r,2,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Field Comparison Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:02:00.605Z,2025-07-23T11:02:30.693Z
JIR-1753268520571-any9vg9r,3,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Mismatch Summary Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:02:00.626Z,2025-07-23T11:02:35.895Z
JIR-1753268520571-any9vg9r,4,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Sanctions Check Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:02:00.648Z,2025-07-23T11:02:41.117Z
JIR-1753268520571-any9vg9r,5,Policy Integration Agent,policy_integration,completed,100,"{""agent_name"":""Policy Integration Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Policy Integration Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:02:00.671Z,2025-07-23T11:02:46.305Z
JIR-1753268520571-any9vg9r,6,Final Decision Agent,final_decision,completed,100,"{""agent_name"":""Final Decision Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Final Decision Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:02:00.691Z,2025-07-23T11:02:51.649Z
JIR-1753268650235-n4sfcxwp,7,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Data Extraction Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:04:10.241Z,2025-07-23T11:04:17.520Z
JIR-1753268650235-n4sfcxwp,8,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Field Comparison Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:04:10.265Z,2025-07-23T11:04:41.464Z
JIR-1753268650235-n4sfcxwp,9,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Mismatch Summary Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:04:10.286Z,2025-07-23T11:04:46.661Z
JIR-1753268650235-n4sfcxwp,10,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Sanctions Check Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:04:10.302Z,2025-07-23T11:04:51.855Z
JIR-1753268650235-n4sfcxwp,11,Policy Integration Agent,policy_integration,completed,100,"{""agent_name"":""Policy Integration Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Policy Integration Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:04:10.318Z,2025-07-23T11:04:57.045Z
JIR-1753268650235-n4sfcxwp,12,Final Decision Agent,final_decision,completed,100,"{""agent_name"":""Final Decision Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Final Decision Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:04:10.332Z,2025-07-23T11:05:02.236Z
JIR-1753268725119-z5c4724v,13,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Data Extraction Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:05:25.130Z,2025-07-23T11:05:32.466Z
JIR-1753268725119-z5c4724v,14,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Field Comparison Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:05:25.156Z,2025-07-23T11:05:49.050Z
JIR-1753268725119-z5c4724v,15,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Mismatch Summary Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:05:25.202Z,2025-07-23T11:05:54.276Z
JIR-1753268725119-z5c4724v,16,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Sanctions Check Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:05:25.236Z,2025-07-23T11:05:59.585Z
JIR-1753268725119-z5c4724v,17,Policy Integration Agent,policy_integration,running,70,{},2025-07-23T11:05:25.256Z,2025-07-23T11:06:02.828Z
JIR-1753268725119-z5c4724v,18,Final Decision Agent,final_decision,pending,0,{},2025-07-23T11:05:25.272Z,2025-07-23T11:05:25.272Z
JIR-1753268850101-8v79w1ki,1,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Data Extraction Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:07:30.117Z,2025-07-23T11:07:37.500Z
JIR-1753268850101-8v79w1ki,2,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Field Comparison Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:07:30.171Z,2025-07-23T11:07:52.330Z
JIR-1753268850101-8v79w1ki,3,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Mismatch Summary Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:07:30.223Z,2025-07-23T11:07:57.510Z
JIR-1753268850101-8v79w1ki,4,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Sanctions Check Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:07:30.242Z,2025-07-23T11:08:02.693Z
JIR-1753268850101-8v79w1ki,5,Policy Integration Agent,policy_integration,completed,100,"{""agent_name"":""Policy Integration Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Policy Integration Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:07:30.259Z,2025-07-23T11:08:07.907Z
JIR-1753268850101-8v79w1ki,6,Final Decision Agent,final_decision,completed,100,"{""agent_name"":""Final Decision Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Final Decision Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:07:30.274Z,2025-07-23T11:08:13.117Z
JIR-1753268996209-tlzq4bsg,7,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.85,""ai_response"":""Data Extraction Agent completed processing with fallback logic (OpenRouter temporarily unavailable)"",""fallback_used"":true}",2025-07-23T11:09:56.221Z,2025-07-23T11:10:03.714Z
JIR-1753268996209-tlzq4bsg,8,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Field Comparison Agent completed successfully - placeholder execution""}",2025-07-23T11:09:56.262Z,2025-07-23T11:25:03.279Z
JIR-1753268996209-tlzq4bsg,9,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-23T11:09:56.302Z,2025-07-23T11:25:08.512Z
JIR-1753268996209-tlzq4bsg,10,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-23T11:09:56.323Z,2025-07-23T11:09:56.323Z
JIR-1753268996209-tlzq4bsg,11,Policy Integration Agent,policy_integration,pending,0,{},2025-07-23T11:09:56.345Z,2025-07-23T11:09:56.345Z
JIR-1753268996209-tlzq4bsg,12,Final Decision Agent,final_decision,pending,0,{},2025-07-23T11:09:56.359Z,2025-07-23T11:09:56.359Z
JIR-1753269059235-skkhiocm,1,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-23T11:10:59.274Z,2025-07-23T11:11:06.668Z
JIR-1753269059235-skkhiocm,2,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Field Comparison Agent completed successfully - placeholder execution""}",2025-07-23T11:10:59.324Z,2025-07-23T11:11:16.587Z
JIR-1753269059235-skkhiocm,3,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-23T11:10:59.350Z,2025-07-23T11:11:21.791Z
JIR-1753269059235-skkhiocm,4,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-23T11:10:59.368Z,2025-07-23T11:10:59.368Z
JIR-1753269059235-skkhiocm,5,Policy Integration Agent,policy_integration,pending,0,{},2025-07-23T11:10:59.395Z,2025-07-23T11:10:59.395Z
JIR-1753269059235-skkhiocm,6,Final Decision Agent,final_decision,pending,0,{},2025-07-23T11:10:59.415Z,2025-07-23T11:10:59.415Z
JIR-1753269286637-72nnask1,7,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-23T11:14:46.648Z,2025-07-23T11:14:54.007Z
JIR-1753269286637-72nnask1,8,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Field Comparison Agent completed successfully - placeholder execution""}",2025-07-23T11:14:46.709Z,2025-07-23T11:15:05.646Z
JIR-1753269286637-72nnask1,9,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-23T11:14:46.755Z,2025-07-23T11:15:10.852Z
JIR-1753269286637-72nnask1,10,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-23T11:14:46.769Z,2025-07-23T11:14:46.769Z
JIR-1753269286637-72nnask1,11,Policy Integration Agent,policy_integration,pending,0,{},2025-07-23T11:14:46.786Z,2025-07-23T11:14:46.786Z
JIR-1753269286637-72nnask1,12,Final Decision Agent,final_decision,pending,0,{},2025-07-23T11:14:46.799Z,2025-07-23T11:14:46.799Z
JIR-1753269349532-gaose6ka,1,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-23T11:15:49.542Z,2025-07-23T11:15:56.860Z
JIR-1753269349532-gaose6ka,2,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Field Comparison Agent completed successfully - placeholder execution""}",2025-07-23T11:15:49.569Z,2025-07-23T11:16:08.296Z
JIR-1753269349532-gaose6ka,3,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-23T11:15:49.618Z,2025-07-23T11:16:13.574Z
JIR-1753269349532-gaose6ka,4,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Sanctions Check Agent completed successfully with AI processing""}",2025-07-23T11:15:49.644Z,2025-07-23T11:16:18.847Z
JIR-1753269349532-gaose6ka,5,Policy Integration Agent,policy_integration,completed,100,"{""agent_name"":""Policy Integration Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Policy Integration Agent completed successfully - placeholder execution""}",2025-07-23T11:15:49.665Z,2025-07-23T11:16:18.907Z
JIR-1753269349532-gaose6ka,6,Final Decision Agent,final_decision,completed,100,"{""agent_name"":""Final Decision Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Final Decision Agent completed successfully - placeholder execution""}",2025-07-23T11:15:49.681Z,2025-07-23T11:16:19.016Z
JIR-1753269387204-7fd8nv4b,7,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-23T11:16:27.216Z,2025-07-23T11:16:34.833Z
JIR-1753269387204-7fd8nv4b,8,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Field Comparison Agent completed successfully - placeholder execution""}",2025-07-23T11:16:27.256Z,2025-07-23T11:16:47.710Z
JIR-1753269387204-7fd8nv4b,9,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-23T11:16:27.297Z,2025-07-23T11:16:52.967Z
JIR-1753269387204-7fd8nv4b,10,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Sanctions Check Agent completed successfully with AI processing""}",2025-07-23T11:16:27.330Z,2025-07-23T11:16:58.278Z
JIR-1753269387204-7fd8nv4b,11,Policy Integration Agent,policy_integration,completed,100,"{""agent_name"":""Policy Integration Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Policy Integration Agent completed successfully - placeholder execution""}",2025-07-23T11:16:27.364Z,2025-07-23T11:16:58.343Z
JIR-1753269387204-7fd8nv4b,12,Final Decision Agent,final_decision,completed,100,"{""agent_name"":""Final Decision Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Final Decision Agent completed successfully - placeholder execution""}",2025-07-23T11:16:27.396Z,2025-07-23T11:16:58.381Z
JIR-1753269549040-7smrw5ex,1,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-23T11:19:09.047Z,2025-07-23T11:19:16.364Z
JIR-1753269549040-7smrw5ex,2,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Field Comparison Agent completed successfully - placeholder execution""}",2025-07-23T11:19:09.067Z,2025-07-23T11:19:27.382Z
JIR-1753269549040-7smrw5ex,3,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-23T11:19:09.084Z,2025-07-23T11:19:32.615Z
JIR-1753269549040-7smrw5ex,4,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Sanctions Check Agent completed successfully with AI processing""}",2025-07-23T11:19:09.102Z,2025-07-23T11:19:37.890Z
JIR-1753269549040-7smrw5ex,5,Policy Integration Agent,policy_integration,completed,100,"{""agent_name"":""Policy Integration Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Policy Integration Agent completed successfully - placeholder execution""}",2025-07-23T11:19:09.115Z,2025-07-23T11:19:37.948Z
JIR-1753269549040-7smrw5ex,6,Final Decision Agent,final_decision,completed,100,"{""agent_name"":""Final Decision Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Final Decision Agent completed successfully - placeholder execution""}",2025-07-23T11:19:09.128Z,2025-07-23T11:19:38.005Z
JIR-1753269657602-v37a2w7r,7,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-23T11:20:57.607Z,2025-07-23T11:21:04.969Z
JIR-1753269657602-v37a2w7r,8,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Field Comparison Agent completed successfully - placeholder execution""}",2025-07-23T11:20:57.628Z,2025-07-23T11:21:16.318Z
JIR-1753269657602-v37a2w7r,9,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-23T11:20:57.669Z,2025-07-23T11:21:21.533Z
JIR-1753269657602-v37a2w7r,10,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Sanctions Check Agent completed successfully with AI processing""}",2025-07-23T11:20:57.706Z,2025-07-23T11:21:26.807Z
JIR-1753269657602-v37a2w7r,11,Policy Integration Agent,policy_integration,completed,100,"{""agent_name"":""Policy Integration Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Policy Integration Agent completed successfully - placeholder execution""}",2025-07-23T11:20:57.741Z,2025-07-23T11:21:26.902Z
JIR-1753269657602-v37a2w7r,12,Final Decision Agent,final_decision,completed,100,"{""agent_name"":""Final Decision Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Final Decision Agent completed successfully - placeholder execution""}",2025-07-23T11:20:57.763Z,2025-07-23T11:21:26.951Z
JIR-1753269686019-4rnrh9ek,13,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-23T11:21:26.026Z,2025-07-23T11:21:33.349Z
JIR-1753269686019-4rnrh9ek,14,Field Comparison Agent,field_comparison,completed,100,"{""agent_name"":""Field Comparison Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Field Comparison Agent completed successfully - placeholder execution""}",2025-07-23T11:21:26.044Z,2025-07-23T11:22:22.317Z
JIR-1753269686019-4rnrh9ek,15,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-23T11:21:26.062Z,2025-07-23T11:22:27.575Z
JIR-1753269686019-4rnrh9ek,16,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Sanctions Check Agent completed successfully with AI processing""}",2025-07-23T11:21:26.078Z,2025-07-23T11:22:32.796Z
JIR-1753269686019-4rnrh9ek,17,Policy Integration Agent,policy_integration,completed,100,"{""agent_name"":""Policy Integration Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Policy Integration Agent completed successfully - placeholder execution""}",2025-07-23T11:21:26.090Z,2025-07-23T11:22:32.930Z
JIR-1753269686019-4rnrh9ek,18,Final Decision Agent,final_decision,completed,100,"{""agent_name"":""Final Decision Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Final Decision Agent completed successfully - placeholder execution""}",2025-07-23T11:21:26.104Z,2025-07-23T11:22:32.965Z
JIR-1753269799630-08wsf88v,19,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-23T11:23:19.644Z,2025-07-23T11:23:27.012Z
JIR-1753269799630-08wsf88v,20,Field Comparison Agent,field_comparison,pending,0,{},2025-07-23T11:23:19.680Z,2025-07-23T11:23:19.680Z
JIR-1753269799630-08wsf88v,21,Mismatch Summary Agent,mismatch_summary,pending,0,{},2025-07-23T11:23:19.719Z,2025-07-23T11:23:19.719Z
JIR-1753269799630-08wsf88v,22,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-23T11:23:19.755Z,2025-07-23T11:23:19.755Z
JIR-1753269799630-08wsf88v,23,Policy Integration Agent,policy_integration,pending,0,{},2025-07-23T11:23:19.786Z,2025-07-23T11:23:19.786Z
JIR-1753269799630-08wsf88v,24,Final Decision Agent,final_decision,pending,0,{},2025-07-23T11:23:19.801Z,2025-07-23T11:23:19.801Z
JIR-1753269815760-nh012et1,25,Data Extraction Agent,data_extraction,pending,0,{},2025-07-23T11:23:35.768Z,2025-07-23T11:23:35.768Z
JIR-1753269815760-nh012et1,26,Field Comparison Agent,field_comparison,pending,0,{},2025-07-23T11:23:35.811Z,2025-07-23T11:23:35.811Z
JIR-1753269815760-nh012et1,27,Mismatch Summary Agent,mismatch_summary,pending,0,{},2025-07-23T11:23:35.844Z,2025-07-23T11:23:35.844Z
JIR-1753269815760-nh012et1,28,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-23T11:23:35.889Z,2025-07-23T11:23:35.889Z
JIR-1753269815760-nh012et1,29,Policy Integration Agent,policy_integration,pending,0,{},2025-07-23T11:23:35.954Z,2025-07-23T11:23:35.954Z
JIR-1753269815760-nh012et1,30,Final Decision Agent,final_decision,pending,0,{},2025-07-23T11:23:35.988Z,2025-07-23T11:23:35.988Z
